id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Sentiment
830485693961011200,2017-02-11 18:36:33,b'Well done to the @RGUComputing  team! https://t.co/vHYOXXxGKV',1,5,0,1,SNP,0.0
830147637554847745,2017-02-10 20:13:14,b'@ljf_io well we got a pile of Google free stuff today :)',0,1,0,0,Non-Aligned,0.6597
830135927192375296,2017-02-10 19:26:42,b'@ljf_io good luck.',0,0,0,0,SNP,0.7096
829602045720219649,2017-02-09 08:05:15,"b""RT @NicolaSturgeon: How? You've just handed the Tories a blank cheque. You didn't win a single concession but still voted for the Bill. Pat\xe2\x80\xa6""",17537,0,0,0,SNP,0.033
827813272153944066,2017-02-04 09:37:18,b'RT @rguplacement: Excellent year-long placement @TeamCodify now open. Hope to see lots of @RGUComputing students apply! Check your inbox fo\xe2\x80\xa6',2,0,0,0,Non-Aligned,0.7096
827647670202298369,2017-02-03 22:39:16,b'@6footgeek there is rugby tomorrow',0,0,0,0,Non-Aligned,0.0
824994943034855426,2017-01-27 14:58:16,"b""Scientists Are Creating An Online 'Resistance' Movement Against Trump Administration via @IFLScience: https://t.co/7rclKNJDfm""",0,0,0,1,Green,0.0
824990923583000578,2017-01-27 14:42:18,b'@mike_crabb no-one likes SQL',0,0,0,0,Non-Aligned,0.3612
824952091353419776,2017-01-27 12:08:00,b'@mike_crabb and you probably pinched it from me. https://t.co/AMLPStcmBO',0,0,1,0,Non-Aligned,0.0
824951735470927877,2017-01-27 12:06:35,b'RT @RGUComputing: Semester 2 teaching starts next week - our foundation computing lab isn\xe2\x80\x99t going to be this empty for much longer! https:/\xe2\x80\xa6',1,0,0,0,Non-Aligned,0.0
824891068957159424,2017-01-27 08:05:31,b'We live in interesting times. https://t.co/phkJZTsYJI',1,1,1,0,Labour,0.4588
822549333623050242,2017-01-20 21:00:18,b'@GavinAHales #FirstWorldProblems',0,1,0,0,Non-Aligned,0.0
821025663608123392,2017-01-16 16:05:46,b'My desk this morning! Thanks @TheBitShepherd https://t.co/GmJwgVfpUY',0,2,1,0,Conservative,0.3612
820924517493207040,2017-01-16 09:23:51,b'@eKrissie thankyou!',0,0,0,0,LibDem,0.0
819844537224982528,2017-01-13 09:52:24,b'@AndreasDoerich Full Irish is the best obviously https://t.co/0xlFnBauKS',0,1,0,1,Labour,0.6369
819843234348363777,2017-01-13 09:47:13,b'@AndreasDoerich https://t.co/v7r6CcXEiQ',0,1,0,1,Non-Aligned,0.0
819842385345728513,2017-01-13 09:43:51,b'@AndreasDoerich Scottish!',0,2,0,0,SNP,0.0
819700236822151169,2017-01-13 00:19:00,"b""@ljf_io what people forget is that VP auto takes over for rest of term if Trump goes. Have they seen Pence's policies????""",0,1,0,0,Non-Aligned,-0.2263
819579471225294848,2017-01-12 16:19:07,b'@AndreasDoerich @RobertGordonUni @imanty @eKrissie @hardiman   international collaboration @RGUComputing',1,5,0,0,Non-Aligned,0.0
818904787131449344,2017-01-10 19:38:10,b'@jordannbeattie ruin a perfectly good joke #byspellingthehashtagwrong',0,0,0,0,Conservative,0.0772
818456325571182592,2017-01-09 13:56:08,b'RT @imanty: Planning some mobile learning actions with @wildfireone @eKrissie https://t.co/lF8ZSdeIFN',1,0,1,0,Non-Aligned,0.0
817496529334374402,2017-01-06 22:22:15,b'RT @rguunion: On Mon 9th and Thurs 12th #Therapets returns to RGU:Union! Destress with some cute dogs at #RGU \n\nClick to book!\nhttps://t.co\xe2\x80\xa6',5,0,0,0,Non-Aligned,0.4588
816015128562958340,2017-01-02 20:15:42,b'Dunnottar Evening #Photography https://t.co/L05OD7bYda',0,3,1,0,Non-Aligned,0.0
809678055362936832,2016-12-16 08:34:26,"b""RT @infobeautiful: As Rogue One approaches, explore the connections of everyone who's talked to anyone in the Star Wars series. https://t.c\xe2\x80\xa6""",16,0,0,0,Non-Aligned,-0.5994
802986259253788672,2016-11-27 21:23:37,b'Airlie Evening #Photography https://t.co/0BtwMbm5wk',1,1,1,0,Non-Aligned,0.0
802955947018776576,2016-11-27 19:23:10,b'Confident Coo #Photography https://t.co/7qItGZKYMX',0,1,1,0,Non-Aligned,0.0
802955940324638720,2016-11-27 19:23:09,b'Above the Clouds #Photography https://t.co/if9GVpA73J',0,1,1,0,Non-Aligned,0.0
802955933081014273,2016-11-27 19:23:07,b'Autumn Mist #Photography https://t.co/Vnv3heiunj',0,0,1,0,Non-Aligned,0.0
802152828848537600,2016-11-25 14:11:52,b'RT @CBarrieFans: Happy #Gazpachosoupday everyone!! https://t.co/yTZP6kUWz6',50,0,1,0,Non-Aligned,0.0
801762599306219520,2016-11-24 12:21:14,b'@smarticu5 should be I ran streaming through it.',0,1,0,0,Non-Aligned,0.0
801718781223571456,2016-11-24 09:27:07,"b""RT @infobeautiful: Marty McFly, the Terminator, Bill &amp; Ted... film &amp; TV's most beloved time travellers visualized. https://t.co/m8KUHEPnGt\xe2\x80\xa6""",27,0,0,1,Non-Aligned,0.0
801557111046098944,2016-11-23 22:44:42,b'@rguunion oh no missed this. is there another one?',0,0,0,0,Anti-Labour,-0.1531
801556755033497600,2016-11-23 22:43:17,"b'@smarticu5 yeah, used to run ethernet to the outside bar we had using powerline.'",0,0,0,0,Non-Aligned,0.296
799705359539695616,2016-11-18 20:06:30,b'RT @NativeScript: Use Angular to create truly native mobile apps. Free as in Speech. Free as in Beer. Try it! https://t.co/jnmdTgWTkF https\xe2\x80\xa6',14,0,0,1,Conservative,0.765
798324734161207296,2016-11-15 00:40:23,b'Distant Gaze #Photography https://t.co/eJSlH6BVXJ',0,1,1,0,Non-Aligned,0.0
798324726275809282,2016-11-15 00:40:21,b'Early Night #Photography https://t.co/rL8sNHeYSW',0,2,1,0,Non-Aligned,0.0
797932122573074436,2016-11-13 22:40:17,b'Dangerous Reflections #Photography https://t.co/QsbvpvWa95',0,0,1,0,Non-Aligned,0.0
797932115186896896,2016-11-13 22:40:15,b'Swamp Bard #Photography https://t.co/YnNf0zrm41',0,0,1,0,Non-Aligned,0.0
797932105879719936,2016-11-13 22:40:13,"b""Rabbie's View #Photography https://t.co/H9Qte6YCM0""",0,0,1,0,Non-Aligned,0.0
797033015524343809,2016-11-11 11:07:33,b'@MikeyJck I am sure #indyref2 and #Calexit would result in successfull states. But I take it you meet secede?',0,0,0,0,SNP,0.7269
797031899826884609,2016-11-11 11:03:07,b'@scotch_io sure!',0,1,0,0,Non-Aligned,0.3182
794087248039989248,2016-11-03 08:02:08,b'59 years ago today #Laika became the first animal in orbit. #rememberLaika #Laikaday https://t.co/w9qD0r5KQQ',0,1,1,0,Non-Aligned,0.0
793389286477398016,2016-11-01 09:48:41,"b""@macannabelle here is a walk description for you! lots of steps but it's really nice https://t.co/Of42r9HMg0""",1,0,0,1,Green,0.4215
793038586983612416,2016-10-31 10:35:07,b'@macannabelle birks of Aberfeldy',0,0,0,0,Non-Aligned,0.0
792787671244476421,2016-10-30 17:58:04,"b""The foaming stream deep-roaring fa's #Photography https://t.co/lQHw9oHPCF""",0,2,1,0,Non-Aligned,0.0
792787662096650240,2016-10-30 17:58:02,"b""And o'er the crystal streamlets plays #Photography https://t.co/M2wOcG5Ucl""",0,1,1,0,Non-Aligned,0.34
792787647899004929,2016-10-30 17:57:59,"b""White o'er the linns the burnie pours #Photography https://t.co/qQl79XZGUq""",0,0,1,0,Non-Aligned,0.0
792787638885416961,2016-10-30 17:57:57,b'Access to Balcony #Photography https://t.co/ohDdal4Xdg',0,1,1,0,Non-Aligned,0.0
792787633416142848,2016-10-30 17:57:55,b'Unique Isolated Property #Photography https://t.co/Z3Kp9ogQVH',0,0,1,0,Non-Aligned,0.0
792787627745443840,2016-10-30 17:57:54,b'Penthouse Suite #Photography https://t.co/XY1L4wRdbl',0,0,1,0,Non-Aligned,0.0
792787621118349312,2016-10-30 17:57:52,b'Close Knit Community #Photography https://t.co/gVsQPVJACH',0,0,1,0,Non-Aligned,0.0
790301345022607360,2016-10-23 21:18:18,b'Katrine View #Photography https://t.co/dK8GY55ilN',0,2,1,0,Non-Aligned,0.0
790301338991267844,2016-10-23 21:18:16,b'Venue View #Photography https://t.co/XoyC6biHtS',0,0,1,0,Non-Aligned,0.0
790301330657177604,2016-10-23 21:18:14,b'Evening on Achray #Photography https://t.co/GGGtMsmZhQ',0,0,1,0,Non-Aligned,0.0
790301323598131201,2016-10-23 21:18:13,b'Detached Rural Property #Photography https://t.co/A35JREFaJr',0,0,1,0,Non-Aligned,0.0
790301316341956608,2016-10-23 21:18:11,b'Little Mountain Climber #Photography https://t.co/jkSFyxoJZ5',0,0,1,0,Non-Aligned,0.0
790301309773746177,2016-10-23 21:18:09,b'Over Achray #Photography https://t.co/BzztPjdv8L',0,0,1,0,Non-Aligned,0.0
790301303004094464,2016-10-23 21:18:08,b'Canute #Photography https://t.co/mYjqjVoC2Z',0,0,1,0,Non-Aligned,0.0
790301296532287488,2016-10-23 21:18:06,b'The Tide #Photography https://t.co/39qD0B9Kqm',0,0,1,0,Non-Aligned,0.0
788629778052046848,2016-10-19 06:36:05,"b""RT @WIRED: Obama outlined six challenges the tech industry needs to address. Here are 6 Silicon Valley leaders' answers: https://t.co/zJJfs\xe2\x80\xa6""",129,0,0,0,Labour,0.0
788441834322325504,2016-10-18 18:09:16,b'Murphy was decidedly unimpressed with Donny on @BBCTheOneShow https://t.co/Uh3m0ZDQUY',0,0,1,0,Non-Aligned,0.0
788124838862938112,2016-10-17 21:09:38,b'A Mississippi Dock #Photography https://t.co/DjGEPfEchi',0,0,1,0,Non-Aligned,0.0
788124833305464832,2016-10-17 21:09:37,b'Under The Hill #Photography https://t.co/mT8raAlJKx',0,1,1,0,Non-Aligned,0.0
788124827739688961,2016-10-17 21:09:36,b'Southern House #Photography https://t.co/RMQv50GXPr',0,0,1,0,Non-Aligned,0.0
788124822211530755,2016-10-17 21:09:34,b'Peaking #Photography https://t.co/ZLFSHyJeq9',0,0,1,0,Non-Aligned,0.0
788124812334030848,2016-10-17 21:09:32,b'Home Sweet Home #Photography https://t.co/vhx2RR4KUw',0,0,1,0,Non-Aligned,0.4588
788124807061762048,2016-10-17 21:09:31,b'Sign Guardian #Photography https://t.co/8PxUoHf1cP',0,0,1,0,Non-Aligned,0.0
787729980163751941,2016-10-16 19:00:37,"b'RT @GoogleUKBiz: Earn a certificate in mobile, social media, online advertising and more with bite-sized Google courses. https://t.co/7cN1h\xe2\x80\xa6'",91,0,0,0,Non-Aligned,0.0
787729246005452801,2016-10-16 18:57:42,b'RT @SkyeAuroras: 19:42 : AMBER ALERT : Possible aurora on camera as far as Northern England and Northern Ireland.',4,0,0,0,DUP,0.296
787705020217196544,2016-10-16 17:21:26,"b""Abraham's Place #Photography https://t.co/12PGHjePoZ""",0,0,1,0,Non-Aligned,0.0
787705008104075264,2016-10-16 17:21:23,b'Candy Co. #Photography https://t.co/zg72Zqu5KW',0,0,1,0,Non-Aligned,0.0
787704984909582336,2016-10-16 17:21:17,"b""If I don't move #Photography https://t.co/6UdYC2Fm6Y""",0,0,1,0,Non-Aligned,0.0
787704975094902784,2016-10-16 17:21:15,b'Think he saw us #Photography https://t.co/RRA1U6OiD0',0,0,1,0,Non-Aligned,0.0
787704964386816004,2016-10-16 17:21:13,b'Streching #Photography https://t.co/ZUdzi80G5q',0,0,1,0,Non-Aligned,0.0
787415579770621952,2016-10-15 22:11:18,b'@macannabelle cheers! was pretty surprising',0,0,0,0,LibDem,0.5106
787269024338042880,2016-10-15 12:28:56,b'Night Crawler #Photography https://t.co/r6Cmclz0af',0,0,1,0,Non-Aligned,0.0
787269019313274880,2016-10-15 12:28:55,b'Little Traveller #Photography https://t.co/2rzpUV10Jk',0,1,1,0,Non-Aligned,0.0
787269012950515712,2016-10-15 12:28:54,b'Kosy Sunset #Photography https://t.co/oZgIQtUKBh',0,0,1,0,Non-Aligned,0.0
787269007338602496,2016-10-15 12:28:52,b'Small Shelter #Photography https://t.co/sJbKOINoMs',0,0,1,0,Non-Aligned,0.0
787268999570522113,2016-10-15 12:28:50,b'House in the Woods #Photography https://t.co/ZKPngKBrUV',0,1,1,0,Non-Aligned,0.0
787042498807996416,2016-10-14 21:28:48,b'#IsItOk that this US magazine thinks that John Bishop is Jesus? @TheLastLeg https://t.co/9WAa4jmt3f',0,0,1,0,Non-Aligned,0.0
787020705749663744,2016-10-14 20:02:13,b'Passion on Green #Photography https://t.co/jfD1JAwTw9',0,0,1,0,Non-Aligned,0.0
787020697558286336,2016-10-14 20:02:11,b'Courting #Photography https://t.co/eE8FGHADIg',0,0,1,0,Non-Aligned,0.0
787020690239135744,2016-10-14 20:02:09,b'Tresspassing #Photography https://t.co/V1vKTTQz7d',0,0,1,0,Non-Aligned,0.0
786671160964616192,2016-10-13 20:53:15,b'Glass Explosion #Photography https://t.co/JgzSKRq5Pd',0,0,1,0,Non-Aligned,0.0
786671154153025536,2016-10-13 20:53:13,b'Atomic #Photography https://t.co/DTeZ4KE8Fw',0,0,1,0,Non-Aligned,0.0
786671145730838528,2016-10-13 20:53:11,b'Caught #Photography https://t.co/WcpDlcVzv2',0,0,1,0,Non-Aligned,0.0
786671139686875136,2016-10-13 20:53:10,b'Chihuly Water #Photography https://t.co/5wjy9QwLbB',0,0,1,0,Non-Aligned,0.0
786671133378707456,2016-10-13 20:53:08,b'Chihuly Shards #Photography https://t.co/kwcVBBGljI',0,0,1,0,Non-Aligned,0.0
785722965535166464,2016-10-11 06:05:27,b'@rawktacular jelly fish!',0,0,0,0,Non-Aligned,0.0
785593136944910337,2016-10-10 21:29:34,b'The have arrived #Photography https://t.co/1b2FMU1NLR',0,0,1,0,Non-Aligned,0.0
785593128841609216,2016-10-10 21:29:32,b'Atlanta Nights #Photography https://t.co/awqHJcveue',0,0,1,0,Non-Aligned,0.0
785593119194615810,2016-10-10 21:29:29,b'Alien Dancers #Photography https://t.co/61oHkRqRD2',0,0,1,0,Non-Aligned,0.0
785593110063710208,2016-10-10 21:29:27,"b""Chihuly's fountain #Photography https://t.co/1HffHpoxb1""",0,0,1,0,Non-Aligned,0.0
785593098999062529,2016-10-10 21:29:25,"b""Chihuly's Saffron Tower #Photography https://t.co/RQnQ6hGOu3""",0,0,1,0,Non-Aligned,0.0
785592907176644608,2016-10-10 21:28:39,b'RT @NatGeoPhotos: Incredible footage of glowworms illuminating an underwater cave: https://t.co/N3p27DrDdg https://t.co/cOSxFmI7gt',414,0,1,1,Non-Aligned,0.0
784490213901033472,2016-10-07 20:26:56,b'Atlanta Luck Dragon #Photography https://t.co/Chjnj5vPCd',0,0,1,0,Non-Aligned,0.4588
784490204598067203,2016-10-07 20:26:54,b'Chewy #Photography https://t.co/Aj9V5ilyDw',0,0,1,0,Non-Aligned,0.0
784490194833735680,2016-10-07 20:26:52,b'A Sith #Photography https://t.co/6XJ8fMboP4',0,0,1,0,Non-Aligned,0.0
784490186038272000,2016-10-07 20:26:50,b'Lost Squadron #Photography https://t.co/0XjEPYirVe',0,0,1,0,Non-Aligned,0.0
784490173442719745,2016-10-07 20:26:47,b'A Joke Long Time Ago #Photography https://t.co/DKnPUrpdhf',0,0,1,0,Non-Aligned,0.296
784489225362300929,2016-10-07 20:23:01,"b""RT @NicolaSturgeon: In Scotland, it's not where you come from that matters, but where we choose to go together as a nation. Diversity is st\xe2\x80\xa6""",4057,0,0,0,SNP,0.0258
784488999150845952,2016-10-07 20:22:07,b'Murphy on the front cover! https://t.co/5mcdsjqesx',0,3,0,1,Non-Aligned,0.0
781278729427386368,2016-09-28 23:45:39,"b""Rick's Way #Photography https://t.co/K61Te3tjU7""",0,4,1,0,Non-Aligned,0.0
780916642939297792,2016-09-27 23:46:51,b'French Quarter Rush Hour #Photography https://t.co/pxruJUHwDh',0,0,1,0,Non-Aligned,0.0
773636799747002368,2016-09-07 21:39:21,b'@JohnBishop100 found you on a US magazine cover. https://t.co/55DGTlv5uo',0,1,1,0,Non-Aligned,0.0
772173597653757952,2016-09-03 20:45:06,b'Just saw about 40 bobafets followed by about 50 stormtroopers. #Atlanta',0,3,0,0,Non-Aligned,0.0
771644286085402630,2016-09-02 09:41:48,b'#RBSelfie @EDI_Airport on way to USA https://t.co/FTUTae1mUZ',0,1,1,0,LibDem,0.0
771599651472453632,2016-09-02 06:44:27,"b'RT @maidsafe: Work on Project Decorum, a decentralised social platform built on the #SafeNetwork, is well underway\nhttps://t.co/PYp3lUWSfi'",13,0,0,1,Non-Aligned,0.2732
771288235096043520,2016-09-01 10:06:59,b'5 down. 95 to go. @RGUComputing trip to Atlanta preparation! https://t.co/plv3abgaoX',0,1,1,0,Non-Aligned,0.0
770004127673884672,2016-08-28 21:04:24,b'Pipers Way #Photography https://t.co/ucelqtyohN',0,2,1,0,Non-Aligned,0.0
770004120115810310,2016-08-28 21:04:22,b'Puffing #Photography https://t.co/XXDc016Wwf',0,0,1,0,Non-Aligned,0.0
770004111249010688,2016-08-28 21:04:20,b'The Rhythm #Photography https://t.co/Murb7rHff9',0,0,1,0,Non-Aligned,0.0
769951905116192768,2016-08-28 17:36:53,"b""RT @WIRED: Here's where species will flee because of global warming: https://t.co/wIa89Y4OmR https://t.co/E1FRtRzbP9""",122,0,1,1,Green,0.2263
768895909694406656,2016-08-25 19:40:44,b'Fire in the Sky #Photography https://t.co/j7BdZ3NVv2',0,1,1,0,Non-Aligned,0.0
768459767618691073,2016-08-24 14:47:40,b'Video courses to build REAL apps. @scotch_io is launching Scotch School with a giveaway! Win a year membership. https://t.co/yg4tuov7Ep',0,0,0,1,Non-Aligned,0.5859
767860231158325248,2016-08-22 23:05:19,b'Evening Esk #Photography https://t.co/BVsfGPTZo1',0,0,1,0,Non-Aligned,0.0
767835083223040001,2016-08-22 21:25:24,b'Fairy Pit Stop #Photography https://t.co/b4zQiTI6tf',0,1,1,0,Non-Aligned,-0.296
766203774885126144,2016-08-18 09:23:09,b'Final Proof the observable universe IS held together with duct tape. Thanks @xkcdComic https://t.co/rIGVu5dxmY',0,0,1,0,Non-Aligned,0.3612
765309895608524801,2016-08-15 22:11:12,b'@Lynsay I wrote a fake login screen in school. Stored the username and password to a txtfile then rebooted the computer. Clock was hardest',0,1,0,0,Non-Aligned,-0.4767
765309461997162496,2016-08-15 22:09:29,b'Littlest Hobo #Photography https://t.co/mOpCsAvtd4',0,2,1,0,Non-Aligned,0.0
765307216576610304,2016-08-15 22:00:33,b'RT @ElyanEyad: Job apportunity @rguComputing Research Fellow in Computing at Robert Gordon University https://t.co/8FkLtDBsQd #jobsacuk',2,0,0,1,Non-Aligned,0.0
765306907871571968,2016-08-15 21:59:20,b'@Lynsay #FirstSevenLanguages \n1. Basic\n2. VB (something)\n3. Java\n4. HTML\n5. PHP\n6. C#\n7. HLSL',0,1,0,0,Non-Aligned,0.0
764217742295764992,2016-08-12 21:51:22,b'Stenness Stone #Photography https://t.co/W02CmSHQdN',0,0,1,0,Non-Aligned,0.0
764217727414329344,2016-08-12 21:51:19,b'Long Stand #Photography https://t.co/FZJPyw2o4F',0,1,1,0,Non-Aligned,0.0
764217715947085825,2016-08-12 21:51:16,"b""Brodgar's Ring #Photography https://t.co/VR5cP0dSGJ""",0,2,1,0,Non-Aligned,0.0
764217701791399936,2016-08-12 21:51:13,b'Stone Soldiers #Photography https://t.co/w9GCwIdHqO',0,0,1,0,Non-Aligned,0.0
764175748592795648,2016-08-12 19:04:30,"b'https://t.co/VJzcb2vdpE any chance of a ""9 out of 10 cats does Knightmare"" @jimmycarr'",1,0,0,1,Non-Aligned,0.0
763647611047993344,2016-08-11 08:05:53,b'RT @ScottishTen: We are @welovehistory Maeshowe with @RobertGordonUni researching visitor flow using #3D data to improve experience https:/\xe2\x80\xa6',14,0,0,0,SNP,0.0
763092910459977728,2016-08-09 19:21:42,b'Remember that rumour about swimming water turning green when you pish in it? #RioOlympics2016 #greenpool',0,3,0,0,Green,0.0
762357353148710913,2016-08-07 18:38:51,b'Little Doorway #Photography https://t.co/Huc0toyeF2',0,0,1,0,Non-Aligned,0.0
762357337390710785,2016-08-07 18:38:47,b'Fairy Garden #Photography https://t.co/Qx5tiZpWuI',0,0,1,0,Non-Aligned,0.0
761676728674709504,2016-08-05 21:34:18,b'Darkening Valley #Photography https://t.co/AZiOm5Gbvt',0,1,1,0,Non-Aligned,0.0
761676720797782016,2016-08-05 21:34:16,b'Amongst the Peaks #Photography https://t.co/Uqyi7WacDe',0,1,1,0,Non-Aligned,0.0
761676712547590144,2016-08-05 21:34:14,b'Mountain Poser #Photography https://t.co/d6VUu99Hji',0,0,1,0,Non-Aligned,0.0
761072933766705152,2016-08-04 05:35:02,b'RT @richardlaing123: My colleague Professor Susan Craw will be giving a lecture on AI and Big Data - all welcome! https://t.co/VeJi9GMG66 @\xe2\x80\xa6',5,0,0,1,Non-Aligned,0.0
753700604212604928,2016-07-14 21:20:01,b'Road Block #Photography https://t.co/4zjTUNIbBw',0,0,1,0,Non-Aligned,-0.4404
753700593139642369,2016-07-14 21:19:59,b'Over Eun #Photography https://t.co/wzLlXEpEkb',0,0,1,0,Non-Aligned,0.0
753700582112780289,2016-07-14 21:19:56,b'Cairngorm Evening #Photography https://t.co/154cAN96Uz',0,0,1,0,Non-Aligned,0.0
753333906980700160,2016-07-13 21:02:54,b'His &amp; Hers #Photography https://t.co/jhBi1vfUOf',0,0,1,0,Non-Aligned,0.0
753333892749332480,2016-07-13 21:02:50,b'Arctic Choir #Photography https://t.co/BdyWwn0cjZ',0,0,1,0,Non-Aligned,0.0
753333878979461120,2016-07-13 21:02:47,b'Here Kitty #Photography https://t.co/u3Xe7bYhMY',0,0,1,0,Non-Aligned,0.0
753333866916610048,2016-07-13 21:02:44,b'Unimpressed #Photography https://t.co/KagqArJk7e',0,0,1,0,Non-Aligned,0.0
753333848176463877,2016-07-13 21:02:40,b'Table Manners #Photography https://t.co/GHfoT5I39J',0,0,1,0,Non-Aligned,0.0
752995104269463552,2016-07-12 22:36:37,b'And then the rain came #Photography https://t.co/iGb3KE2MEt',0,1,1,0,Non-Aligned,0.0
752965266766782464,2016-07-12 20:38:03,b'The Visitor #Photography https://t.co/yCY8aLvmEJ',0,0,1,0,Non-Aligned,0.0
752965254821339137,2016-07-12 20:38:00,b'Watch Tower #Photography https://t.co/vlWyPK2LMb',0,2,1,0,Non-Aligned,0.0
752602002115399680,2016-07-11 20:34:34,"b""RT @drakkos: So, who's going to volunteer to represent their district this year? \n\n#TheresaMay""",1,0,0,0,Conservative,0.0
751721531038953472,2016-07-09 10:15:53,"b""@BTCare unlimited 1. Offered the please stay with us now you're out of contract special deal of unlimited 2. \xc2\xa320 more than now.""",0,0,0,0,Non-Aligned,0.4019
751716911071846400,2016-07-09 09:57:32,"b'RT @StigAbell: Vile how the MSM have accurately quoted someone who wants to be PM, provided a transcript, provided audio, answered question\xe2\x80\xa6'",281,0,0,0,Anti-UKIP,-0.5859
751491886083403776,2016-07-08 19:03:22,"b'@pjd83 @bt_uk @BTCare good luck. I\'m still waiting to find out why my ""extra special reward deal"" is more expensive than my current contract'",0,0,0,0,LibDem,0.9062
748770197138317312,2016-07-01 06:48:21,b'RT @Space_Station: Russian resupply ship redocks to Pirs docking port at 2:05am ET in successful test of manual rendezvous system. https://\xe2\x80\xa6',434,0,0,0,Non-Aligned,0.5719
747559760602472448,2016-06-27 22:38:30,b'RT @Lynsay: @ThomsonCares So another Thomsons could have given me the rate I actually reserved it at? Rip off.',1,0,0,0,SNP,0.0
747559404900356096,2016-06-27 22:37:05,"b""RT @MarsCuriosity: Something in the air tonight? Well, long ago. Found more evidence of Mars' Earth-like past https://t.co/AgTu6pZbcn https\xe2\x80\xa6""",1170,0,0,1,LibDem,0.2732
746645579283992576,2016-06-25 10:05:52,b'@drakkos sentiment analysis will be dificult.',0,0,0,0,Non-Aligned,0.0
746638490188787712,2016-06-25 09:37:42,b'@DX115FALCON bugger that. https://t.co/rWvyS8uR4o',0,1,1,0,Non-Aligned,0.0
746241083403730944,2016-06-24 07:18:33,"b""@ljf_io i've lost 2 won 1""",0,0,0,0,Non-Aligned,-0.3182
746239469460684800,2016-06-24 07:12:08,b'@Doctor_Hacker imagine all the pensions invested in those stocks.',0,1,0,0,Conservative,0.0
746230636097081345,2016-06-24 06:37:02,b'@DrMichaelHeron i expecting not to win the lottery.  Worth a shot.',0,1,0,0,LibDem,0.6908
746230263722565633,2016-06-24 06:35:33,"b""@DrMichaelHeron mine also. I am now going to vote for the side I don't want to win.""",0,1,0,0,Non-Aligned,-0.5096
746163441438756865,2016-06-24 02:10:02,b'well done Aberdeen and Scottish Borders!',0,2,0,0,SNP,0.0
746159359865004032,2016-06-24 01:53:49,"b""well Glasgow's lead lasted about an hour. Leave in the lead again, WTF?""",0,1,0,0,Anti-SNP,-0.5859
746153106925322240,2016-06-24 01:28:58,b'@Lynsay wtf? didn;t realise Lindsay Lohan was that into british politics.',0,0,0,0,Anti-Green,-0.5859
746152841568489472,2016-06-24 01:27:54,"b""@DrFraserMilne I know it's pretty scary.""",0,1,0,0,Non-Aligned,0.0
746151361042059264,2016-06-24 01:22:01,b'@DrFraserMilne too close though. There were a lot of leave signs round the polling station in Kirrie.',0,0,0,0,LibDem,0.0
746151180414390276,2016-06-24 01:21:18,"b'@MikeyJck they could, but I doubt they will.'",0,0,0,0,Non-Aligned,-0.3612
746150741950275584,2016-06-24 01:19:34,"b'RT @NicolaSturgeon: Labour has lost it. Scotland voting strongly Remain, Labour areas in Eng/Wales going Leave - but still all SNP fault ht\xe2\x80\xa6'",1104,0,0,0,Anti-SNP,-0.3818
746150476798922757,2016-06-24 01:18:31,"b""@DX115FALCON It's an advisory referendum, so the government decide.""",0,0,0,0,Labour,0.0
746148238907023360,2016-06-24 01:09:37,"b""@DX115FALCON this dosen't look good""",0,0,0,0,Non-Aligned,0.4404
746136082144698368,2016-06-24 00:21:19,b'@Lynsay I was one! lot of bloody leave signs in Kirrie.',0,0,0,0,LibDem,0.0
746134895861325824,2016-06-24 00:16:36,b'Alex on the telly! #EUref',0,1,0,0,SNP,0.0
746134132762238976,2016-06-24 00:13:34,b'You can visualise some of the twitter data around #EUref here https://t.co/sgjlouUPvb',0,1,0,1,Green,0.0
746133732139008000,2016-06-24 00:11:58,b'@DaftLimmy is making watching these results much less painfull',0,0,0,0,Anti-Labour,-0.3832
746131215854469124,2016-06-24 00:01:58,b'RT @conuary: This is like eurovision but with a sense of impending doom and no sequins #bbcreferendum',1823,0,0,0,Anti-Labour,-0.0516
746130665322708993,2016-06-23 23:59:47,b'think I know how the characters felt at the start of the shawn of the dead',0,2,0,0,Non-Aligned,-0.6486
746128110916100096,2016-06-23 23:49:38,b'RT @Innitialization: https://t.co/lqVQYYyApc',3,0,1,0,Non-Aligned,0.0
746127864215535616,2016-06-23 23:48:39,"b""@Lynsay I can't believe the early results. too close""",0,0,0,0,Non-Aligned,0.0
746120754169843712,2016-06-23 23:20:24,b'RT @darrenh1: There is a door in Falkirk that looks like Hitler #bbcreferendum https://t.co/TvP2k9e1YX',5511,0,1,0,SNP,0.3612
746116229677490176,2016-06-23 23:02:25,b'That newcastle result...#EUref',0,0,0,0,Labour,0.0
746116010399301632,2016-06-23 23:01:33,b'@DX115FALCON whiskey',0,0,0,0,Non-Aligned,0.0
746115267680436224,2016-06-23 22:58:36,b'@DX115FALCON Should be about 4/5 I think',0,0,0,0,Non-Aligned,0.0
746114293024710656,2016-06-23 22:54:44,b'I have a very bad feeling about this....',0,0,0,0,Non-Aligned,-0.5423
746114200137666560,2016-06-23 22:54:22,"b'@DX115FALCON same, gona stay until the scot results come in'",0,1,0,0,SNP,0.0
745722831665758209,2016-06-22 20:59:12,b'Right @TheBitShepherd the #gawa are coming your way!!!',0,1,0,0,DUP,0.4404
